%%MatrixMarket matrix coordinate integer general
221 168 1
50 169 1
52 169 1
167 169 1
190 169 1
197 169 1
201 169 1
208 169 1
221 169 1
236 169 1
242 169 1
51 170 1
201 170 1
213 170 1
222 170 1
233 170 1
234 170 1
238 170 1
239 170 1
242 170 1
52 171 1
178 171 1
190 171 1
52 172 1
57 172 1
115 172 1
52 173 1
207 173 1
223 173 1
53 174 1
71 174 1
79 174 1
81 174 1
82 174 1
222 174 1
53 175 1
205 175 1
230 175 1
236 175 1
53 176 1
65 176 1
202 176 1
209 176 1
210 176 1
216 176 1
242 176 1
54 177 1
179 177 1
187 177 1
54 178 1
78 178 1
79 178 1
95 178 1
215 178 1
224 178 1
55 179 1
96 179 1
212 179 1
55 180 1
56 180 1
56 181 1
68 181 1
83 181 1
94 181 1
208 181 1
217 181 1
56 182 1
68 182 1
78 182 1
87 182 1
211 182 1
217 182 1
56 183 1
154 183 1
158 183 1
176 183 1
224 183 1
56 184 1
247 184 1
250 184 1
56 185 1
59 185 1
248 185 1
57 186 1
58 186 1
137 186 1
140 186 1
175 186 1
195 186 1
57 187 1
76 187 1
206 187 1
233 187 1
58 188 1
164 188 1
189 188 1
199 188 1
241 188 1
58 189 1
69 189 1
80 189 1
87 189 1
91 189 1
180 189 1
182 189 1
187 189 1
214 189 1
229 189 1
235 189 1
59 190 1
101 190 1
111 190 1
118 190 1
119 190 1
131 190 1
156 190 1
169 190 1
59 191 1
68 191 1
78 191 1
81 191 1
87 191 1
60 192 1
114 192 1
195 192 1
207 192 1
221 192 1
231 192 1
60 193 1
131 193 1
133 193 1
174 193 1
252 193 1
60 194 1
70 194 1
89 194 1
92 194 1
61 195 1
70 195 1
72 195 1
224 195 1
62 196 1
189 196 1
62 197 1
67 197 1
73 197 1
74 197 1
85 197 1
210 197 1
216 197 1
236 197 1
